TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
15/3/2021 0:00,TXN00007265,A00008781,PLC00006197,10/11/2018,4/3/2021,9/3/2021,Health,132.8,13000,Heather Bodak,1801 Dodge Trail,,Edmond,OK,73003,841-90-9474,Y,60,86,Y,5,L,Mortgage,HI,122115226,ZVFA58540184823894,NA,A,Major Loss,Ambulance,1,1,FL,Panama City,15,AGENT00684,VNDR00450
15/3/2021 0:00,TXN00007268,A00003586,PLC00007996,11/10/2019,9/3/2021,11/3/2021,Health,180.88,8000,David Moreton,4132 Carmichael Road,,Montgomery,AL,36106,730-29-5045,N,49,38,Y,4,L,Own,HI,127623687,FYGK03535628929738,MD,A,Total Loss,Other,0,0,AZ,Glendale,12,AGENT00357,VNDR00284
15/3/2021 0:00,TXN00007270,A00007273,PLC00002957,9/10/2011,8/3/2021,10/3/2021,Health,130.48,16000,Alice Nino,905 Richardson Vista Road,#APT 165,Anchorage,AK,99501,707-30-9273,Y,48,56,Y,7,M,Own,MI,15889342,DSHP85239105669152,Bachelor,A,Total Loss,Other,1,1,DC,Washington,1,AGENT01166,VNDR00564
15/3/2021 0:00,TXN00007273,A00007620,PLC00002368,8/5/2011,10/3/2021,11/3/2021,Health,185.43,3000,Esther Mccormick,309 Glenwood Avenue,,Glen Burnie,MD,21061,436-51-3678,N,32,92,Y,3,H,Rent,MI,96259373,KPZJ47475616309563,High School,A,Major Loss,Ambulance,0,1,VT,Woodford,13,AGENT00448,
15/3/2021 0:00,TXN00007280,A00006677,PLC00005253,1/6/2014,4/3/2021,9/3/2021,Health,130.09,1000,Scott James,6932 West Montebello Avenue,,Glendale,AZ,85303,017-20-7164,Y,51,6,Y,3,L,Rent,LI,114452625,DOWT57042485385223,Bachelor,A,Major Loss,Ambulance,1,0,AL,Montgomery,20,AGENT00202,VNDR00361
15/3/2021 0:00,TXN00007281,A00001611,PLC00009091,24/10/2012,10/3/2021,11/3/2021,Health,165.05,3000,Gary Niles,13426 North 54th Drive,,Glendale,AZ,85304,394-88-2402,Y,29,50,Y,4,M,Own,MI,102853809,FUVT96115688418312,College,A,Minor Loss,Other,1,1,MD,Glen Burnie,17,AGENT00847,VNDR00503
16/3/2021 0:00,TXN00007286,A00000329,PLC00001183,1/3/2018,25/2/2021,2/3/2021,Health,184.11,17000,Donna Fowler,2042 High Street,,Oakland,CA,94601,287-53-9353,Y,29,45,Y,2,M,Mortgage,MI,107223366,NFQV56705402155708,Masters,A,Total Loss,Other,1,0,CO,Fort Collins,21,AGENT00641,
16/3/2021 0:00,TXN00007289,A00005950,PLC00001721,15/6/2015,3/3/2021,8/3/2021,Health,136.8,15000,Mary Jones,812 Southwest 151st Street,,Oklahoma City,OK,73170,108-47-1708,Y,64,79,Y,3,L,Own,MI,31726955,KLOG30041112784967,Bachelor,A,Total Loss,Ambulance,0,1,AZ,Glendale,17,AGENT00113,VNDR00593
16/3/2021 0:00,TXN00007292,A00002477,PLC00000346,18/12/2015,13/3/2021,13/3/2021,Health,147.95,18000,Ronald Peters,20930 Todd Valley Road,,Foresthill,CA,95631,853-26-0564,Y,40,14,Y,4,H,Own,HI,53089007,YAPM34302039582487,Bachelor,A,Minor Loss,Ambulance,1,1,MD,Annapolis,10,AGENT00806,VNDR00585
16/3/2021 0:00,TXN00007301,A00008510,PLC00001424,30/9/2010,11/3/2021,12/3/2021,Health,161.55,13000,Jason Boudreau,3521 Stargate Circle,,Anchorage,AK,99517,360-81-2674,Y,28,71,Y,4,L,Own,MI,127025418,ROWL88310359071468,MD,A,Major Loss,Other,0,1,CA,Fremont,12,AGENT00199,VNDR00267
16/3/2021 0:00,TXN00007303,A00000690,PLC00001819,19/4/2014,25/2/2021,2/3/2021,Health,184.55,18000,Rae Rosado,35 Keach Avenue,,Worcester,MA,1607,092-04-6543,N,31,11,Y,3,M,Mortgage,HI,81109331,TCGS55753996377897,High School,A,Total Loss,Ambulance,1,0,KY,Louisville,11,AGENT00258,VNDR00106
16/3/2021 0:00,TXN00007308,A00005133,PLC00005811,1/12/2017,24/2/2021,1/3/2021,Health,111.98,19000,Matthew Hernandez,4339 Benning Road Northeast,,Washington,DC,20019,416-83-0037,Y,29,7,Y,5,H,Own,HI,59914163,GMFG44778505529434,MD,A,Total Loss,Ambulance,1,0,GA,Savannah,6,AGENT00886,VNDR00571
17/3/2021 0:00,TXN00007321,A00006743,PLC00003025,27/3/2015,3/3/2021,8/3/2021,Health,163.52,1000,Annette Hickey,4121 Northwest 31st Street,,Oklahoma City,OK,73112,127-12-5082,Y,58,71,Y,6,L,Rent,LI,97381046,EMIJ92681129928468,Bachelor,D,Minor Loss,Ambulance,0,1,TN,Nashville,16,AGENT01096,
18/3/2021 0:00,TXN00007335,A00001111,PLC00004642,14/11/2012,1/3/2021,6/3/2021,Health,172.73,4000,Anne Driscoll,180 Intervale Avenue,,Burlington,VT,5401,413-60-0525,Y,52,95,Y,4,L,Rent,MI,66899831,UGGK79035152598834,MD,A,Major Loss,Police,0,1,KY,Louisville,5,AGENT00060,VNDR00584
18/3/2021 0:00,TXN00007338,A00007076,PLC00007293,1/3/2012,28/2/2021,5/3/2021,Health,176.81,16000,Helen Mcdowell,5631 West Colter Street,#2129,Glendale,AZ,85301,686-50-2724,Y,62,74,Y,6,M,Own,MI,82159856,TXDE54210928543999,NA,A,Total Loss,Ambulance,0,0,AR,Fayetteville,20,AGENT00269,VNDR00248
18/3/2021 0:00,TXN00007341,A00009985,PLC00001578,10/7/2017,10/3/2021,13/3/2021,Health,159,5000,Mark Canida,2186 Knollwood Drive,,Boulder,CO,80302,750-28-2611,Y,26,28,Y,2,M,Own,MI,87829165,XMWW10508539078575,High School,A,Major Loss,Other,0,0,CT,Manchester,11,AGENT00550,VNDR00163
18/3/2021 0:00,TXN00007342,A00001055,PLC00001439,7/11/2014,17/3/2021,17/3/2021,Health,156.36,13000,Andrew Padron,3784 Milky Way Drive,,Anchorage,AK,99517,347-40-6051,N,26,58,Y,5,L,Rent,LI,76131411,PJVM65134085455061,PhD,A,Minor Loss,Ambulance,1,1,FL,Panama City,16,AGENT00504,VNDR00142
18/3/2021 0:00,TXN00007356,A00004812,PLC00000315,3/1/2011,1/3/2021,6/3/2021,Health,154.62,9000,Greg Johnson,846 Allen Road,,Nashville,TN,37214,257-99-3578,N,53,62,Y,5,L,Mortgage,MI,94910643,ZTKC40549496277404,High School,A,Minor Loss,None,0,1,AK,Anchorage,14,AGENT00233,VNDR00123
19/3/2021 0:00,TXN00007368,A00008601,PLC00008823,6/6/2016,6/3/2021,11/3/2021,Health,137.97,11000,James Ferraro,5124 E Street Southeast,,Washington,DC,20019,674-04-5653,Y,55,67,Y,6,M,Rent,LI,100857124,LNZD01681533354139,Bachelor,A,Minor Loss,None,0,1,CO,Arvada,8,AGENT00397,VNDR00143
19/3/2021 0:00,TXN00007377,A00009195,PLC00006847,23/9/2013,11/3/2021,14/3/2021,Health,182.79,10000,Maria Ellison,3426 Broadview Street,,Montgomery,AL,36110,010-54-4777,Y,42,94,Y,4,M,Own,MI,15236209,EFZX09789090073178,Bachelor,A,Minor Loss,Police,1,1,GA,Savannah,20,AGENT01106,
19/3/2021 0:00,TXN00007378,A00005464,PLC00008269,17/9/2010,1/3/2021,6/3/2021,Health,143.08,4000,Matthew Wilkins,4632 Vermont 15,,Wolcott,VT,5680,204-25-8394,Y,39,113,Y,7,L,Rent,HI,80461591,THOA88166077093816,College,A,Total Loss,Ambulance,1,1,KY,Louisville,0,AGENT00064,VNDR00232
20/3/2021 0:00,TXN00007379,A00006532,PLC00007524,13/1/2016,19/3/2021,19/3/2021,Health,188.08,19000,Pat Bronder,523 10th Street,,Greeley,CO,80631,580-84-6389,Y,27,34,N,6,L,Rent,MI,52398760,RTWS07719195552787,High School,A,Major Loss,Ambulance,1,0,VT,Hartford,0,AGENT00550,
20/3/2021 0:00,TXN00007380,A00005623,PLC00003801,8/5/2017,10/3/2021,13/3/2021,Health,160.44,20000,Barbara Parsons,2505 Walker Lane,,Nashville,TN,37207,616-89-3629,Y,45,44,Y,3,M,Rent,LI,114892081,IWPK04879890358207,High School,A,Minor Loss,Police,1,1,OK,Oklahoma City,4,AGENT00166,VNDR00169
20/3/2021 0:00,TXN00007387,A00001646,PLC00009118,22/3/2017,3/3/2021,8/3/2021,Health,121.47,16000,Jeremy Hathorn,6002 Jo Danielle Place,D,Louisville,KY,40291,183-98-8980,Y,34,80,Y,7,L,Own,LI,108800979,HFWI65436383201512,Bachelor,A,Minor Loss,None,1,1,VT,Woodford,13,AGENT00290,
20/3/2021 0:00,TXN00007388,A00004886,PLC00004718,25/3/2017,10/3/2021,13/3/2021,Health,175.18,10000,Ronald Kennedy,63 Wild Thistle Lane,,Savannah,GA,31406,751-33-9108,Y,61,104,Y,7,M,Rent,HI,94389630,SYUI41840967224422,High School,A,Total Loss,Ambulance,1,0,CA,South Lake Tahoe,5,AGENT00299,VNDR00276
20/3/2021 0:00,TXN00007398,A00003158,PLC00001349,21/2/2013,7/3/2021,12/3/2021,Health,179.59,20000,Juan Whitchurch,2409 Park Street,,Selma,CA,93662,482-06-8160,Y,26,72,Y,3,M,Own,MI,60430487,TIYO10023698908259,NA,A,Total Loss,Ambulance,1,0,CO,Arvada,22,AGENT00489,VNDR00574
20/3/2021 0:00,TXN00007399,A00004764,PLC00008428,25/8/2015,15/3/2021,16/3/2021,Health,114.03,4000,Amanda Frazier,451 East Street,,Huntington,VT,5462,618-44-8395,Y,46,77,Y,3,M,Rent,MI,67454136,AGAY53932197783550,Bachelor,A,Major Loss,Police,1,1,FL,Tyndall Air Force Base,9,AGENT00971,VNDR00293
20/3/2021 0:00,TXN00007404,A00000622,PLC00003279,22/11/2010,4/3/2021,9/3/2021,Health,170.43,9000,Thomas Tennant,31 Buckland Hills Drive,,Manchester,CT,6042,699-37-6425,Y,31,110,Y,5,M,Rent,MI,55028901,XMZF89390710623297,High School,D,Total Loss,None,1,0,MA,Salem,10,AGENT00393,
20/3/2021 0:00,TXN00007405,A00006403,PLC00001459,7/2/2015,11/3/2021,14/3/2021,Health,181.72,7000,Jared Pring,15 Lakewood Drive,,Thunderbolt,GA,31410,853-46-2924,N,27,119,N,4,L,Own,HI,114631886,CKFP47613050818118,Masters,A,Minor Loss,None,1,1,CO,Arvada,6,AGENT00396,
20/3/2021 0:00,TXN00007406,A00009332,PLC00006039,10/7/2018,11/3/2021,14/3/2021,Health,158.74,20000,Chester Bisarra,7758 Betty Louise Drive,,Panama City,FL,32404,047-65-2520,N,40,76,Y,2,L,Own,LI,28270508,DFTN08426570136014,MD,A,Total Loss,Police,1,0,CA,Hanford,14,AGENT00138,VNDR00472
20/3/2021 0:00,TXN00007407,A00001359,PLC00003459,24/10/2017,3/3/2021,8/3/2021,Health,152.97,17000,Craig Mitchell,6286 West Louise Drive,,Glendale,AZ,85310,001-15-9665,Y,53,77,Y,6,L,Own,MI,15142351,PLTN07387525567240,Bachelor,A,Minor Loss,Police,1,0,GA,Pooler,15,AGENT00078,
20/3/2021 0:00,TXN00007410,A00005009,PLC00000309,8/2/2014,19/3/2021,19/3/2021,Health,163.79,16000,Matilda Brill,205 Homestead Street,#B3,Manchester,CT,6042,028-10-7263,Y,36,116,Y,6,H,Own,HI,47017072,GNWB92936972141394,Masters,A,Total Loss,None,1,1,DC,Washington,23,AGENT00132,
21/3/2021 0:00,TXN00007413,A00006315,PLC00005776,21/8/2010,18/3/2021,18/3/2021,Health,131.59,13000,James Shelton,1106 Mission Drive,,Antioch,CA,94509,016-91-0675,Y,25,55,Y,3,M,Rent,LI,58403497,NJKW29601952263159,Bachelor,A,Minor Loss,Other,1,0,AL,Montgomery,5,AGENT00148,VNDR00360
21/3/2021 0:00,TXN00007415,A00006943,PLC00006862,13/7/2019,2/3/2021,7/3/2021,Health,139.23,3000,John Ross,15082 North 59th Avenue,#111,Glendale,AZ,85306,668-57-5914,Y,56,22,Y,5,M,Own,MI,70383799,HWWT20456897435799,Bachelor,A,Total Loss,Ambulance,1,0,TN,Nashville,6,AGENT00972,VNDR00593
21/3/2021 0:00,TXN00007424,A00002607,PLC00001750,6/8/2018,12/3/2021,15/3/2021,Health,183.14,5000,Robert Kitchen,264 River Road,,Richmond,VT,5477,691-68-4175,N,43,9,Y,3,H,Own,HI,41462199,ENSR05936698296789,Bachelor,A,Total Loss,Ambulance,1,1,AZ,Mesa,0,AGENT00712,VNDR00086
22/3/2021 0:00,TXN00007428,A00001575,PLC00003610,30/10/2011,15/3/2021,17/3/2021,Health,103.88,20000,Calvin Hernandez,31250 Courthouse Drive,,Union City,CA,94587,873-61-0195,Y,32,104,Y,7,L,Own,LI,44957368,CHJV97721853824553,High School,A,Major Loss,Ambulance,1,1,MD,Deale,21,AGENT00519,
22/3/2021 0:00,TXN00007441,A00000520,PLC00003902,19/6/2018,2/3/2021,7/3/2021,Health,121.89,11000,Tammy Crissler,1333 Farragut Street Northwest,,Washington,DC,20011,619-26-8749,Y,29,68,Y,3,M,Rent,LI,111754591,IDYY73273661575014,College,A,Total Loss,Police,1,1,DC,Washington,15,AGENT01090,
22/3/2021 0:00,TXN00007446,A00000976,PLC00007695,1/3/2016,5/3/2021,10/3/2021,Health,172.3,14000,Joseph Morris,10340 West 62nd Place,,Arvada,CO,80004,814-56-0428,Y,32,32,Y,6,H,Own,MI,67382965,YFBP95729080747936,Bachelor,A,Major Loss,Ambulance,0,0,MD,Pasadena,23,AGENT00357,
22/3/2021 0:00,TXN00007447,A00008623,PLC00006527,10/12/2010,2/3/2021,7/3/2021,Health,187.67,18000,Lee Brown,2409 Research Boulevard,,Fort Collins,CO,80526,556-90-5088,Y,44,7,Y,7,L,Own,HI,23501573,PLQE55169686793850,Masters,A,Minor Loss,Ambulance,1,0,DC,Washington,13,AGENT01113,VNDR00461
23/3/2021 0:00,TXN00007456,A00001059,PLC00003851,23/12/2018,18/3/2021,19/3/2021,Health,141.56,6000,Jimmy Lopez,2807 Huxley Place,,Fremont,CA,94555,198-20-3485,Y,40,89,Y,6,L,Mortgage,HI,39649199,OIMU17052757152107,High School,A,Minor Loss,Ambulance,0,1,CA,Carson,3,AGENT00610,VNDR00093
23/3/2021 0:00,TXN00007463,A00003116,PLC00007815,17/11/2019,18/3/2021,19/3/2021,Health,193.9,20000,Dan Mendoza,5529 East Saddleridge Drive,,Fayetteville,AR,72703,393-42-6927,Y,31,113,Y,5,L,Rent,MI,55969853,KBFJ70352991094853,College,A,Major Loss,Ambulance,0,1,VT,Saint Albans City,15,AGENT01095,VNDR00575
23/3/2021 0:00,TXN00007465,A00008061,PLC00009807,28/11/2014,19/3/2021,20/3/2021,Health,146.86,19000,Kristen Fontaine,21402 Caribbean Lane,,Panama City Beach,FL,32413,018-06-1821,N,58,88,Y,4,L,Rent,HI,126092031,GZUG92137542956908,Bachelor,A,Total Loss,Police,1,0,VT,Chester,17,AGENT00627,VNDR00087
23/3/2021 0:00,TXN00007469,A00007149,PLC00004232,13/3/2018,20/3/2021,20/3/2021,Health,130.53,11000,Shizuko Neff,8001 East 6th Avenue,#APT 000003,Anchorage,AK,99504,645-11-8736,Y,30,97,Y,2,L,Mortgage,LI,81773217,YWKL77961423984825,Bachelor,A,Minor Loss,Police,0,1,AZ,Glendale,5,AGENT00965,VNDR00169
24/3/2021 0:00,TXN00007477,A00009700,PLC00003543,27/2/2011,14/3/2021,17/3/2021,Health,194.93,14000,Frederick Greer,1300 Lemos Lane,,Fremont,CA,94539,283-09-2744,Y,31,59,Y,3,M,Mortgage,LI,69112706,QRWW63846402937104,High School,A,Total Loss,Ambulance,0,0,AZ,Glendale,3,AGENT00966,VNDR00047
24/3/2021 0:00,TXN00007482,A00005481,PLC00005458,28/9/2016,15/3/2021,18/3/2021,Health,161.74,18000,John Tinsley,353 O Street Southwest,,Washington,DC,20024,188-71-3692,Y,40,94,Y,3,M,Own,MI,128771680,YLJO96897484564628,Bachelor,A,Total Loss,None,1,0,VT,Stowe,6,AGENT01140,
24/3/2021 0:00,TXN00007485,A00008786,PLC00007606,5/10/2012,16/3/2021,19/3/2021,Health,198.48,2000,Hilda James,992 Sherwood Forest Road,,Annapolis,MD,21401,473-28-5612,Y,37,93,Y,7,M,Own,HI,125822176,RZFU95542505069696,Bachelor,A,Total Loss,Ambulance,1,1,AK,Anchorage,5,AGENT01133,VNDR00372
24/3/2021 0:00,TXN00007488,A00006959,PLC00000040,4/12/2011,8/3/2021,13/3/2021,Health,124.15,8000,Angel Gruber,512 Tennyson Road,,Hayward,CA,94544,757-58-2741,N,36,37,N,5,L,Own,MI,57157922,ALGD23974573083736,Bachelor,A,Minor Loss,Police,1,0,OK,Edmond,16,AGENT00113,VNDR00538
24/3/2021 0:00,TXN00007492,A00006139,PLC00006573,22/9/2013,18/3/2021,20/3/2021,Health,148.48,4000,Elton Magana,266 South J Street,,Livermore,CA,94550,394-44-7904,Y,56,30,Y,3,L,Rent,MI,119355934,GGJZ05742963541268,Bachelor,A,Major Loss,None,1,1,TN,Nashville,2,AGENT01182,VNDR00410
24/3/2021 0:00,TXN00007494,A00003374,PLC00006709,13/3/2014,9/3/2021,14/3/2021,Health,101.37,12000,Derrick Damron,20443 Granite Park Circle,,Anchorage,AK,99577,226-59-1939,N,45,40,Y,6,M,Mortgage,HI,42504629,UHIL99028034363228,College,A,Total Loss,Other,1,1,AZ,Glendale,11,AGENT00616,VNDR00266
25/3/2021 0:00,TXN00007506,A00004318,PLC00008317,10/1/2019,9/3/2021,14/3/2021,Health,109.56,1000,Josephine Mcintyre,1485 Hampshire Hollow Road,,Poultney,VT,5764,573-56-3601,Y,64,75,Y,5,H,Rent,LI,15992488,ECSZ11987254123614,High School,A,Total Loss,Ambulance,0,1,MD,Glen Burnie,19,AGENT00051,VNDR00524
25/3/2021 0:00,TXN00007507,A00002302,PLC00002461,20/1/2015,18/3/2021,20/3/2021,Health,176.12,2000,Melody West,2747 68th Avenue,,Oakland,CA,94605,776-53-2238,N,27,39,Y,3,M,Mortgage,LI,28918462,CZNN46228770167032,College,A,Major Loss,Police,1,1,MA,Scituate,5,AGENT00745,VNDR00123
25/3/2021 0:00,TXN00007517,A00005322,PLC00008800,12/3/2016,16/3/2021,19/3/2021,Health,121.58,7000,Mark White,2508 Grant Avenue,,Panama City,FL,32405,732-71-3542,Y,36,29,Y,3,L,Mortgage,LI,102271025,MKUX41439921096286,High School,A,Major Loss,Ambulance,1,1,AK,Anchorage,4,AGENT00585,VNDR00327
25/3/2021 0:00,TXN00007527,A00002452,PLC00002628,28/1/2013,21/3/2021,22/3/2021,Health,128.85,13000,James Selley,619 West 19th Avenue,,Anchorage,AK,99503,370-18-7096,Y,28,35,Y,5,M,Rent,MI,22731292,PXWV37705330814206,NA,D,Minor Loss,Police,1,1,CA,Dublin,9,AGENT01007,VNDR00113
25/3/2021 0:00,TXN00007531,A00001076,PLC00001729,25/6/2018,5/3/2021,10/3/2021,Health,170.26,18000,Rebecca Billings,5 Meadow Lane,,Rutland,VT,5701,458-55-0198,Y,28,108,Y,5,M,Rent,MI,122070329,ZXDO97961684310955,High School,A,Minor Loss,Ambulance,0,1,OK,Moore,6,AGENT00788,VNDR00039
26/3/2021 0:00,TXN00007542,A00006271,PLC00003071,16/3/2011,20/3/2021,22/3/2021,Health,159.08,9000,Kathryn Mccrystal,2021 West Burnett Avenue,,Louisville,KY,40210,318-13-9449,Y,55,91,Y,7,L,Mortgage,MI,36988989,XKQE71170292756787,Bachelor,A,Total Loss,Ambulance,1,0,TN,Nashville,1,AGENT00379,
26/3/2021 0:00,TXN00007544,A00001540,PLC00003184,14/1/2014,7/3/2021,12/3/2021,Health,154.2,12000,Tom Price,9346 West 66th Place,,Arvada,CO,80004,714-79-5395,Y,37,57,Y,4,H,Mortgage,MI,80419718,KDNW56113693213177,Bachelor,A,Major Loss,Police,1,1,AZ,Glendale,1,AGENT00670,VNDR00593
26/3/2021 0:00,TXN00007549,A00009298,PLC00008717,29/11/2018,17/3/2021,20/3/2021,Health,120.29,19000,Lauri Whitacre,8243 Daniels Purchase Way,,Millersville,MD,21108,701-73-3998,Y,58,18,N,5,M,Rent,HI,45822887,TWEX40931784156468,Bachelor,A,Total Loss,Police,0,1,VT,Thetford,15,AGENT00226,VNDR00494
26/3/2021 0:00,TXN00007553,A00008518,PLC00000002,12/7/2014,25/3/2021,25/3/2021,Health,168.97,10000,Amanda Dickens,18 Curry Lane,,Manchester,CT,6040,391-40-2043,Y,52,28,Y,6,L,Mortgage,LI,123588755,VKFX40087739846340,High School,A,Total Loss,Ambulance,1,1,CA,Union City,19,AGENT00904,VNDR00278
26/3/2021 0:00,TXN00007554,A00000463,PLC00002913,8/7/2018,24/3/2021,24/3/2021,Health,110,4000,Robert Hermanson,19 Katama Way,,Pooler,GA,31322,035-12-4934,Y,61,54,Y,3,M,Own,MI,57352345,YRSA58042574174492,Bachelor,A,Total Loss,Police,1,1,TN,Nashville,22,AGENT00583,VNDR00156
27/3/2021 0:00,TXN00007557,A00006605,PLC00002400,7/9/2015,21/3/2021,23/3/2021,Health,162.84,12000,Debra Parrish,982 Stonington Drive,,Arnold,MD,21012,499-16-1525,Y,57,18,Y,3,L,Mortgage,HI,101153678,UKPQ38742457754833,College,A,Major Loss,Ambulance,1,1,GA,Savannah,19,AGENT00334,VNDR00307
27/3/2021 0:00,TXN00007560,A00003760,PLC00000572,17/5/2017,24/3/2021,24/3/2021,Health,192.69,19000,Kellie Franco,36043 Soapberry Commons,,Fremont,CA,94536,005-52-7974,N,45,101,Y,6,L,Mortgage,MI,18772634,LYOO50507974101452,High School,A,Total Loss,Ambulance,1,0,CT,Manchester,4,AGENT00297,VNDR00540
27/3/2021 0:00,TXN00007561,A00004726,PLC00008514,3/7/2010,22/3/2021,23/3/2021,Health,174.03,14000,Merrill Perrine,6741 West Robert E Lee Street,,Glendale,AZ,85308,389-66-2619,Y,28,13,Y,3,L,Rent,HI,34758182,GJHW59064577796895,Masters,A,Minor Loss,Police,0,0,GA,Pooler,5,AGENT00153,
28/3/2021 0:00,TXN00007579,A00009780,PLC00004180,26/1/2011,24/3/2021,25/3/2021,Health,171.65,11000,Sandra Oliveras,6941 West 87th Way,,Arvada,CO,80003,282-84-0353,Y,43,38,Y,6,L,Mortgage,HI,14972917,FXMD04084970810894,PhD,A,Major Loss,Other,1,1,AR,Fayetteville,14,AGENT00761,
28/3/2021 0:00,TXN00007580,A00001696,PLC00002006,9/5/2014,27/3/2021,27/3/2021,Health,190.69,7000,Nancy Gaunce,184 Oak Street,,Foxborough,MA,2035,333-46-9820,Y,48,109,Y,5,M,Mortgage,HI,68324074,NQUS97174122526050,College,A,Total Loss,Police,0,1,CO,Boulder,1,AGENT00385,VNDR00289
28/3/2021 0:00,TXN00007584,A00004174,PLC00003475,12/5/2015,25/3/2021,25/3/2021,Health,112.85,20000,Aaron Guay,280 Blue Moon Crossing,#604,Pooler,GA,31322,777-61-4579,Y,58,45,Y,7,H,Rent,HI,93358471,BZGF47124217901668,College,A,Minor Loss,Police,1,1,AR,Fayetteville,8,AGENT00859,
28/3/2021 0:00,TXN00007590,A00008522,PLC00000207,22/9/2014,20/3/2021,23/3/2021,Health,158.96,7000,Christopher Dotson,4216 Winter Lake Drive,,Louisville,KY,40272,270-84-2447,Y,32,104,Y,2,L,Mortgage,HI,100673515,ETAM91141060386650,Bachelor,A,Minor Loss,None,0,0,OK,Oklahoma City,21,AGENT01179,
29/3/2021 0:00,TXN00007593,A00004052,PLC00006714,7/6/2013,15/3/2021,20/3/2021,Health,129.77,20000,Emma Causey,1361 Barret Park Way,,Montgomery,AL,36117,227-41-3124,Y,59,37,Y,3,M,Mortgage,LI,25978528,JEUV77523844845521,College,A,Minor Loss,Ambulance,1,0,MA,Wilbraham,6,AGENT00089,VNDR00450
29/3/2021 0:00,TXN00007595,A00001468,PLC00008398,27/10/2013,15/3/2021,20/3/2021,Health,142.54,2000,Jessica Yu,421 West 1st Avenue,#STE 000220,Anchorage,AK,99501,547-29-8912,Y,46,116,Y,5,M,Mortgage,LI,103684815,JPWP60683302783813,NA,A,Total Loss,Ambulance,0,1,AK,Anchorage,2,AGENT00217,VNDR00530
29/3/2021 0:00,TXN00007601,A00002179,PLC00006272,12/10/2013,24/3/2021,25/3/2021,Health,122.8,3000,Curtis Mcadory,2314 Marian Bay Circle,,Anchorage,AK,99515,184-60-3846,N,49,18,Y,7,L,Mortgage,MI,129949631,TTPG43266349352652,Masters,A,Minor Loss,Police,1,1,OK,Edmond,15,AGENT00038,VNDR00545
29/3/2021 0:00,TXN00007614,A00001216,PLC00005630,21/10/2011,27/3/2021,27/3/2021,Health,132.45,16000,Mary Reed,747 West Pacific Avenue,#527,Telluride,CO,81435,354-31-6373,Y,37,38,Y,4,H,Own,MI,109202482,UCPE70404214110343,Bachelor,A,Total Loss,Ambulance,1,0,FL,Panama City,2,AGENT00183,VNDR00392
30/3/2021 0:00,TXN00007616,A00006287,PLC00008649,9/3/2015,18/3/2021,23/3/2021,Health,105.87,19000,Coy Bragg,84 Orange Street,,Barre,VT,5641,836-11-6551,Y,44,70,Y,2,L,Mortgage,LI,18593156,LLXA65299069481158,High School,A,Major Loss,None,1,1,OK,Oklahoma City,4,AGENT00319,VNDR00274
30/3/2021 0:00,TXN00007617,A00003788,PLC00007302,1/9/2015,25/3/2021,26/3/2021,Health,140.81,20000,Benjamin Fischer,207 Joe Street,,Farmington,AR,72730,588-70-8871,Y,26,107,Y,2,M,Own,MI,96081745,IYWT85732270081036,PhD,A,Minor Loss,Ambulance,0,1,FL,Panama City Beach,21,AGENT00249,VNDR00560
30/3/2021 0:00,TXN00007628,A00003679,PLC00000828,19/5/2019,26/3/2021,27/3/2021,Health,118.8,4000,Michelle Kelley,6917 Briarcreek Drive,,Oklahoma City,OK,73162,261-09-2324,N,28,63,Y,2,M,Rent,MI,32801879,OTEE06478281468654,High School,A,Major Loss,Other,1,1,KY,Louisville,21,AGENT00075,
30/3/2021 0:00,TXN00007632,A00005494,PLC00004865,10/11/2019,25/3/2021,26/3/2021,Health,101.59,9000,Wayne Jackson,5634 Kipling Parkway,#102,Arvada,CO,80002,413-17-1320,Y,41,42,Y,4,L,Rent,MI,69994775,VUBD53379485489205,Bachelor,A,Minor Loss,Ambulance,1,0,AK,Anchorage,12,AGENT00730,VNDR00357
30/3/2021 0:00,TXN00007633,A00009042,PLC00001087,30/1/2018,12/3/2021,17/3/2021,Health,150.32,4000,Ronald Padilla,5606 Olde Wadsworth Boulevard,#20,Arvada,CO,80002,222-13-8151,Y,54,90,Y,2,L,Mortgage,MI,37495992,CDHD69633331491346,High School,A,Minor Loss,Police,1,1,GA,Savannah,12,AGENT00023,VNDR00051
